InvoiceNo,CustomerID,Country,InvoiceDate,total_quantity,unique_items,line_items,avg_unit_price,invoice_total,InvoiceHour,InvoiceMonth,high_value_invoice
536859,12841,United Kingdom,2010-12-03 10:43:00,186,24,24,2.7404166666666665,294.25,10,2010-12,0
536860,16905,United Kingdom,2010-12-03 10:43:00,108,10,10,3.947,254.4,10,2010-12,0
536861,12427,Germany,2010-12-03 10:44:00,79,10,10,4.925,303.5,10,2010-12,0
536863,17967,United Kingdom,2010-12-03 11:19:00,73,41,42,1.9209523809523812,112.27,11,2010-12,0
536874,16891,United Kingdom,2010-12-03 11:35:00,86,63,63,2.7753968253968253,217.26,11,2010-12,0
536884,14589,United Kingdom,2010-12-03 11:42:00,5,3,3,7.95,39.75,11,2010-12,0
536890,14156,EIRE,2010-12-03 11:48:00,1548,3,3,0.62,322.2,11,2010-12,0
536938,14680,United Kingdom,2010-12-03 12:05:00,464,14,14,3.2885714285714287,1680.88,12,2010-12,1
536943,17884,United Kingdom,2010-12-03 12:11:00,170,28,28,1.9132142857142855,187.51,12,2010-12,0
536944,12557,Spain,2010-12-03 12:20:00,400,5,5,1.5699999999999998,620.0,12,2010-12,1
536945,14083,United Kingdom,2010-12-03 12:24:00,152,62,62,2.9848387096774194,294.01,12,2010-12,0
536946,13013,United Kingdom,2010-12-03 12:28:00,363,29,29,3.1124137931034483,841.94,12,2010-12,1
536947,13013,United Kingdom,2010-12-03 12:29:00,439,38,38,2.8955263157894735,686.4,12,2010-12,1
536954,17809,United Kingdom,2010-12-03 12:41:00,100,1,1,4.25,425.0,12,2010-12,0
536956,14210,United Kingdom,2010-12-03 12:43:00,93,15,15,4.5,304.95000000000005,12,2010-12,0
536957,17809,United Kingdom,2010-12-03 12:43:00,234,13,13,3.742307692307692,791.7,12,2010-12,1
536960,16477,United Kingdom,2010-12-03 12:48:00,125,14,14,2.5500000000000003,225.65,12,2010-12,0
536967,12600,Germany,2010-12-03 12:57:00,31,2,2,9.975,76.5,12,2010-12,0
536968,16013,United Kingdom,2010-12-03 13:09:00,168,2,2,3.5,534.0,13,2010-12,1
536969,16013,United Kingdom,2010-12-03 13:10:00,192,1,1,2.75,528.0,13,2010-12,1
536970,17949,United Kingdom,2010-12-03 13:12:00,120,1,1,10.95,1314.0,13,2010-12,1
536971,12779,Poland,2010-12-03 13:40:00,140,8,8,2.37375,248.16,13,2010-12,0
536972,16926,United Kingdom,2010-12-03 13:42:00,35,14,14,6.978571428571429,230.25,13,2010-12,0
536973,17787,United Kingdom,2010-12-03 13:43:00,356,30,31,3.507096774193548,736.28,13,2010-12,1
536974,12682,France,2010-12-03 13:59:00,132,16,16,4.1918750000000005,336.24,13,2010-12,0
536975,14911,EIRE,2010-12-03 14:04:00,827,71,71,4.264788732394367,1705.65,14,2010-12,1
536976,14723,United Kingdom,2010-12-03 14:18:00,76,19,19,1.9773684210526317,149.8,14,2010-12,0
536977,17954,United Kingdom,2010-12-03 14:18:00,60,14,14,2.6385714285714283,108.78,14,2010-12,0
536980,17819,United Kingdom,2010-12-03 14:26:00,239,12,12,2.4358333333333335,591.4699999999999,14,2010-12,1
536981,14723,United Kingdom,2010-12-03 14:26:00,38,22,23,3.3521739130434787,97.39,14,2010-12,0
536983,12712,Germany,2010-12-03 14:30:00,60,9,9,5.182222222222222,175.53,14,2010-12,0
536984,17841,United Kingdom,2010-12-03 14:35:00,136,29,29,3.701724137931034,339.54,14,2010-12,0
536985,15373,United Kingdom,2010-12-03 14:40:00,42,11,11,9.35909090909091,334.3,14,2010-12,0
536986,16140,United Kingdom,2010-12-03 14:40:00,104,7,7,1.7100000000000002,124.14,14,2010-12,0
536987,17198,United Kingdom,2010-12-03 14:54:00,124,52,53,2.8660377358490567,272.01,14,2010-12,0
536988,17238,United Kingdom,2010-12-03 15:05:00,100,38,38,3.323157894736842,254.39,15,2010-12,0
536989,17238,United Kingdom,2010-12-03 15:10:00,26,22,22,4.454545454545454,115.7,15,2010-12,0
536990,12793,Portugal,2010-12-03 15:14:00,65,7,7,5.485714285714286,131.8,15,2010-12,0
536992,15769,United Kingdom,2010-12-03 15:16:00,36,1,1,2.55,91.8,15,2010-12,0
536993,14396,United Kingdom,2010-12-03 15:19:00,39,34,34,2.998529411764706,110.35,15,2010-12,0
536994,14898,United Kingdom,2010-12-03 15:25:00,18,3,3,8.216666666666667,98.5,15,2010-12,0
537022,12725,Italy,2010-12-03 15:45:00,164,24,24,4.104166666666667,427.8,15,2010-12,0
537023,16725,United Kingdom,2010-12-03 16:02:00,64,25,25,3.2332,122.15,16,2010-12,0
537026,12395,Belgium,2010-12-03 16:35:00,528,12,12,3.1174999999999997,346.1,16,2010-12,0
537030,16455,United Kingdom,2010-12-03 16:44:00,142,13,13,1.8923076923076925,246.3,16,2010-12,0
537031,16455,United Kingdom,2010-12-03 16:45:00,108,6,6,1.25,135.0,16,2010-12,0
537034,13081,United Kingdom,2010-12-03 17:20:00,1338,73,73,2.097397260273973,2355.1800000000003,17,2010-12,1
537035,13081,United Kingdom,2010-12-03 17:21:00,8,1,1,1.45,11.6,17,2010-12,0
537036,15545,United Kingdom,2010-12-03 17:28:00,75,31,31,2.9829032258064516,135.32999999999998,17,2010-12,0
537037,17243,United Kingdom,2010-12-05 10:03:00,92,11,11,3.0727272727272723,256.90000000000003,10,2010-12,0
537038,15465,United Kingdom,2010-12-05 10:12:00,125,7,7,6.1499999999999995,535.75,10,2010-12,1
537040,13089,United Kingdom,2010-12-05 10:27:00,192,2,2,6.199999999999999,734.3999999999999,10,2010-12,1
537041,16033,United Kingdom,2010-12-05 10:36:00,52,26,26,3.113076923076923,155.64,10,2010-12,0
537042,13838,United Kingdom,2010-12-05 10:45:00,80,48,49,3.8495918367346937,230.66,10,2010-12,0
537044,18055,United Kingdom,2010-12-05 10:52:00,93,19,19,6.071052631578947,431.45,10,2010-12,0
537045,15038,United Kingdom,2010-12-05 10:54:00,43,30,32,3.03375,118.88,10,2010-12,0
537046,18109,United Kingdom,2010-12-05 10:58:00,55,14,14,4.885714285714286,277.45,10,2010-12,0
537047,13069,United Kingdom,2010-12-05 11:02:00,181,41,41,1.680487804878049,326.6,11,2010-12,0
537048,13069,United Kingdom,2010-12-05 11:03:00,2,2,2,2.95,5.9,11,2010-12,0
537049,16241,United Kingdom,2010-12-05 11:04:00,97,14,14,3.9107142857142856,277.65000000000003,11,2010-12,0
537050,14800,United Kingdom,2010-12-05 11:10:00,437,51,51,1.8676470588235297,555.84,11,2010-12,1
537051,15708,United Kingdom,2010-12-05 11:12:00,121,31,37,3.944864864864865,317.29,11,2010-12,0
537052,16839,United Kingdom,2010-12-05 11:15:00,232,5,5,3.974,552.24,11,2010-12,1
537053,16168,United Kingdom,2010-12-05 11:38:00,124,3,3,4.666666666666667,275.8,11,2010-12,0
537054,16931,United Kingdom,2010-12-05 11:40:00,82,40,41,1.974390243902439,152.04999999999998,11,2010-12,0
537055,16814,United Kingdom,2010-12-05 11:45:00,107,15,15,3.3126666666666664,273.29,11,2010-12,0
537057,15351,United Kingdom,2010-12-05 11:49:00,129,49,51,2.5841176470588234,274.67,11,2010-12,0
537058,13269,United Kingdom,2010-12-05 11:51:00,197,12,12,3.380833333333334,351.43000000000006,11,2010-12,0
537059,14813,United Kingdom,2010-12-05 11:54:00,58,20,23,2.603913043478261,125.43,11,2010-12,0
537065,12567,France,2010-12-05 11:57:00,611,63,63,4.558571428571429,1526.92,11,2010-12,1
537067,14813,United Kingdom,2010-12-05 11:57:00,8,6,6,3.725,27.45,11,2010-12,0
537077,17062,United Kingdom,2010-12-05 11:59:00,163,26,26,2.1126923076923076,179.64,11,2010-12,0
537081,15332,Lithuania,2010-12-05 12:00:00,442,25,25,2.9436,1145.06,12,2010-12,1
537086,15332,Lithuania,2010-12-05 12:01:00,168,8,8,2.8125,438.0,12,2010-12,0
537090,15332,Lithuania,2010-12-05 12:02:00,12,1,1,1.25,15.0,12,2010-12,0
537111,14810,United Kingdom,2010-12-05 12:08:00,83,22,22,2.9222727272727274,177.89,12,2010-12,0
537117,16353,United Kingdom,2010-12-05 12:09:00,48,1,1,4.25,204.0,12,2010-12,0
537126,18118,United Kingdom,2010-12-05 12:13:00,211,116,117,2.5338461538461536,472.11,12,2010-12,1
537127,13831,United Kingdom,2010-12-05 12:13:00,160,2,2,2.55,408.0,12,2010-12,0
537128,12841,United Kingdom,2010-12-05 12:15:00,135,23,23,2.761739130434783,211.74,12,2010-12,0
537129,13506,United Kingdom,2010-12-05 12:15:00,232,17,17,2.834705882352941,301.12,12,2010-12,0
537130,17796,United Kingdom,2010-12-05 12:23:00,28,19,19,4.2105263157894735,114.65,12,2010-12,0
537131,15716,United Kingdom,2010-12-05 12:26:00,429,35,37,2.4878378378378376,529.4,12,2010-12,1
537133,18156,United Kingdom,2010-12-05 12:29:00,68,50,50,2.8928000000000003,186.88,12,2010-12,0
537134,16983,United Kingdom,2010-12-05 12:34:00,107,9,9,2.4766666666666666,163.49,12,2010-12,0
537135,17059,United Kingdom,2010-12-05 12:35:00,471,115,117,2.1335897435897437,722.36,12,2010-12,1
537136,12748,United Kingdom,2010-12-05 12:42:00,147,34,34,2.351176470588235,267.46000000000004,12,2010-12,0
537137,16327,United Kingdom,2010-12-05 12:43:00,392,66,66,1.763787878787879,535.6,12,2010-12,1
537138,17211,United Kingdom,2010-12-05 12:44:00,204,33,33,2.088181818181818,273.3,12,2010-12,0
537139,17026,United Kingdom,2010-12-05 12:47:00,25,3,3,4.816666666666666,33.15,12,2010-12,0
537140,12748,United Kingdom,2010-12-05 12:53:00,51,33,36,1.5333333333333334,65.57000000000001,12,2010-12,0
537141,15570,United Kingdom,2010-12-05 12:57:00,165,37,44,4.003409090909091,517.65,12,2010-12,1
537142,12748,United Kingdom,2010-12-05 12:57:00,16,15,15,2.566666666666667,41.45,12,2010-12,0
537144,15880,United Kingdom,2010-12-05 13:00:00,202,95,96,2.2252083333333332,329.03,13,2010-12,0
537153,16718,United Kingdom,2010-12-05 13:03:00,407,41,44,2.3229545454545457,606.0500000000001,13,2010-12,1
537154,15808,United Kingdom,2010-12-05 13:05:00,327,54,55,3.1772727272727272,953.05,13,2010-12,1
537155,12748,United Kingdom,2010-12-05 13:05:00,63,30,30,1.567,73.72,13,2010-12,0
537156,17858,United Kingdom,2010-12-05 13:08:00,75,17,17,5.838235294117647,236.25,13,2010-12,0
537158,16393,United Kingdom,2010-12-05 13:10:00,86,10,10,2.155,184.8,13,2010-12,0
537159,14527,United Kingdom,2010-12-05 13:17:00,60,28,28,5.355357142857143,292.95,13,2010-12,0
537160,14161,United Kingdom,2010-12-05 13:18:00,128,26,26,2.8442307692307693,283.15000000000003,13,2010-12,0
537163,17863,United Kingdom,2010-12-05 13:21:00,276,21,21,1.4695238095238097,384.72,13,2010-12,0
537176,16411,United Kingdom,2010-12-05 13:26:00,69,19,20,2.245,128.55,13,2010-12,0
537179,13767,United Kingdom,2010-12-05 13:29:00,284,13,13,3.4415384615384617,806.2800000000001,13,2010-12,1
537192,16402,United Kingdom,2010-12-05 13:42:00,102,53,54,2.659259259259259,205.65,13,2010-12,0
537193,15023,United Kingdom,2010-12-05 13:49:00,226,32,34,3.288235294117647,429.4,13,2010-12,0
537194,17402,United Kingdom,2010-12-05 13:53:00,80,1,1,3.39,271.2,13,2010-12,0
537195,15311,United Kingdom,2010-12-05 13:55:00,298,32,32,3.2965625,635.64,13,2010-12,1
537196,15426,United Kingdom,2010-12-05 13:55:00,149,74,76,2.978026315789474,382.57,13,2010-12,0
537197,12647,Germany,2010-12-05 14:02:00,79,16,16,6.275,286.5,14,2010-12,0
537198,12647,Germany,2010-12-05 14:03:00,11,2,2,12.375,85.5,14,2010-12,0
537199,15894,United Kingdom,2010-12-05 14:06:00,111,32,34,2.0755882352941177,151.44,14,2010-12,0
537200,15867,United Kingdom,2010-12-05 14:17:00,46,28,28,2.7182142857142857,111.65,14,2010-12,0
537201,12472,Germany,2010-12-05 14:19:00,972,70,70,2.400142857142857,1631.3,14,2010-12,1
537202,14506,United Kingdom,2010-12-05 14:25:00,106,43,45,2.8622222222222224,257.0,14,2010-12,0
537204,15555,United Kingdom,2010-12-05 14:45:00,293,32,32,0.8212499999999999,198.43,14,2010-12,0
537205,13034,United Kingdom,2010-12-05 14:52:00,116,11,11,1.6827272727272726,165.86,14,2010-12,0
537206,15235,United Kingdom,2010-12-05 15:02:00,25,4,4,3.9875,85.55000000000001,15,2010-12,0
537207,17402,United Kingdom,2010-12-05 15:06:00,40,23,23,4.56391304347826,188.77,15,2010-12,0
537208,15889,United Kingdom,2010-12-05 15:12:00,141,57,59,2.8813559322033897,272.07,15,2010-12,0
537209,14606,United Kingdom,2010-12-05 15:12:00,83,41,42,2.8454761904761905,192.68,15,2010-12,0
537210,15953,United Kingdom,2010-12-05 15:15:00,100,15,15,2.562,207.74,15,2010-12,0
537211,16143,United Kingdom,2010-12-05 15:18:00,145,16,16,2.965625,355.75,15,2010-12,0
537212,12720,Germany,2010-12-05 15:21:00,299,30,30,2.6806666666666668,473.39,15,2010-12,1
537213,12748,United Kingdom,2010-12-05 15:26:00,7,6,6,1.3,8.65,15,2010-12,0
537214,16422,United Kingdom,2010-12-05 15:35:00,2048,13,13,1.4284615384615384,1668.2,15,2010-12,1
537215,12747,United Kingdom,2010-12-05 15:38:00,108,7,7,3.018571428571428,358.55999999999995,15,2010-12,0
537216,15502,United Kingdom,2010-12-05 15:40:00,240,18,18,3.6527777777777777,569.5,15,2010-12,1
537217,15502,United Kingdom,2010-12-05 15:40:00,16,4,4,10.45,167.2,15,2010-12,0
537218,12763,Japan,2010-12-05 15:46:00,196,16,16,1.811875,320.08,15,2010-12,0
537219,14081,United Kingdom,2010-12-05 15:47:00,252,67,69,3.036521739130435,423.52,15,2010-12,0
537221,17965,United Kingdom,2010-12-05 15:54:00,14,7,7,3.721428571428571,37.35,15,2010-12,0
537222,14404,United Kingdom,2010-12-05 16:00:00,56,25,25,3.1232,129.23,16,2010-12,0
537223,13579,United Kingdom,2010-12-05 16:10:00,46,9,9,4.583333333333333,164.70000000000002,16,2010-12,0
537224,13174,United Kingdom,2010-12-05 16:24:00,674,122,152,3.208092105263158,1369.06,16,2010-12,1
537225,12748,United Kingdom,2010-12-05 16:41:00,310,60,63,3.089206349206349,491.38,16,2010-12,1
537226,15987,United Kingdom,2010-12-06 08:34:00,86,9,9,2.5755555555555554,113.48,8,2010-12,0
537227,17677,United Kingdom,2010-12-06 08:42:00,700,20,20,2.641,922.4,8,2010-12,1
537228,17677,United Kingdom,2010-12-06 08:43:00,12,1,1,2.1,25.200000000000003,8,2010-12,0
537229,17677,United Kingdom,2010-12-06 08:44:00,12,1,1,1.45,17.4,8,2010-12,0
537231,13652,United Kingdom,2010-12-06 09:21:00,112,18,18,3.9027777777777777,308.8,9,2010-12,0
537233,17428,United Kingdom,2010-12-06 09:37:00,148,9,9,3.238888888888889,353.0,9,2010-12,0
537235,17381,United Kingdom,2010-12-06 09:45:00,1464,5,5,2.526,2567.6400000000003,9,2010-12,1
537236,16858,United Kingdom,2010-12-06 09:52:00,91,9,10,5.349,375.69000000000005,9,2010-12,0
537238,16161,United Kingdom,2010-12-06 10:03:00,88,15,15,2.79,164.2,10,2010-12,0
537239,18219,United Kingdom,2010-12-06 10:05:00,67,13,13,4.6523076923076925,210.19,10,2010-12,0
537241,14293,United Kingdom,2010-12-06 10:18:00,172,15,15,2.4386666666666668,364.92,10,2010-12,0
537242,14748,United Kingdom,2010-12-06 10:19:00,282,29,29,2.373793103448276,412.22,10,2010-12,0
537243,16638,United Kingdom,2010-12-06 10:19:00,24,2,2,2.1,50.400000000000006,10,2010-12,0
537244,17674,United Kingdom,2010-12-06 10:20:00,349,11,11,0.6581818181818182,300.66,10,2010-12,0
537245,14748,United Kingdom,2010-12-06 10:24:00,48,3,3,1.4333333333333331,58.2,10,2010-12,0
537246,12808,Portugal,2010-12-06 10:27:00,53,7,7,5.728571428571429,129.4,10,2010-12,0
537247,13094,United Kingdom,2010-12-06 10:34:00,192,3,3,1.2,223.68,10,2010-12,0
537248,15899,United Kingdom,2010-12-06 10:36:00,39,4,4,4.125,56.25,10,2010-12,0
537249,16955,United Kingdom,2010-12-06 10:38:00,20,1,1,1.65,33.0,10,2010-12,0
537250,12708,Germany,2010-12-06 10:43:00,89,14,14,3.452142857142857,196.44,10,2010-12,0
537254,15898,United Kingdom,2010-12-06 11:01:00,207,55,57,2.9166666666666665,377.64,11,2010-12,0
537255,14443,United Kingdom,2010-12-06 11:03:00,163,20,20,2.5135,303.5,11,2010-12,0
537256,16210,United Kingdom,2010-12-06 11:06:00,796,11,11,2.44,2263.8,11,2010-12,1
537257,17691,United Kingdom,2010-12-06 11:10:00,58,9,9,3.894444444444444,142.5,11,2010-12,0
537258,17227,United Kingdom,2010-12-06 11:16:00,92,10,10,1.455,142.25,11,2010-12,0
537262,15039,United Kingdom,2010-12-06 11:26:00,256,54,54,3.8316666666666666,585.41,11,2010-12,1
537265,15919,United Kingdom,2010-12-06 11:26:00,175,38,39,3.0692307692307694,214.08,11,2010-12,0
537298,13497,United Kingdom,2010-12-06 11:37:00,54,9,9,3.9166666666666665,153.5,11,2010-12,0
537301,15860,United Kingdom,2010-12-06 11:38:00,72,14,15,2.5006666666666666,102.66,11,2010-12,0
537312,14189,United Kingdom,2010-12-06 11:42:00,254,9,9,2.2744444444444443,311.24,11,2010-12,0
537313,15304,United Kingdom,2010-12-06 11:42:00,21,5,5,6.909999999999999,123.15,11,2010-12,0
537332,14344,United Kingdom,2010-12-06 11:58:00,120,12,12,4.958333333333333,322.8,11,2010-12,0
537334,16719,United Kingdom,2010-12-06 12:06:00,146,44,44,4.527045454545455,430.73,12,2010-12,0
537335,15048,United Kingdom,2010-12-06 12:15:00,32,23,23,2.884782608695652,98.7,12,2010-12,0
537346,15301,United Kingdom,2010-12-06 12:21:00,503,34,34,2.6244117647058824,673.37,12,2010-12,1
537350,14708,United Kingdom,2010-12-06 12:23:00,350,12,12,2.6374999999999997,419.06,12,2010-12,0
537351,16898,United Kingdom,2010-12-06 12:23:00,94,29,29,2.370344827586207,112.08,12,2010-12,0
537354,12748,United Kingdom,2010-12-06 12:23:00,85,38,38,1.5228947368421053,133.07,12,2010-12,0
537359,14825,United Kingdom,2010-12-06 12:30:00,72,10,10,3.31,184.1,12,2010-12,0
537360,18113,United Kingdom,2010-12-06 12:31:00,72,1,1,1.06,76.32000000000001,12,2010-12,0
537362,17596,United Kingdom,2010-12-06 12:34:00,529,56,59,2.271525423728814,390.97,12,2010-12,0
537365,15078,United Kingdom,2010-12-06 12:38:00,201,21,21,2.9571428571428573,449.95,12,2010-12,0
537366,14085,United Kingdom,2010-12-06 12:39:00,106,12,12,2.875,308.05,12,2010-12,0
537367,15078,United Kingdom,2010-12-06 12:39:00,12,1,1,2.1,25.200000000000003,12,2010-12,0
537368,14911,EIRE,2010-12-06 12:40:00,135,15,15,6.87,377.5,12,2010-12,0
537369,17860,United Kingdom,2010-12-06 12:41:00,93,49,52,2.6282692307692304,226.45,12,2010-12,0
537370,13155,United Kingdom,2010-12-06 12:44:00,168,51,52,2.914038461538462,379.7,12,2010-12,0
537371,15028,United Kingdom,2010-12-06 12:47:00,119,14,14,2.7885714285714287,185.97,12,2010-12,0
537372,16919,United Kingdom,2010-12-06 12:52:00,73,22,22,3.3463636363636367,198.35,12,2010-12,0
537374,17259,United Kingdom,2010-12-06 12:55:00,256,74,82,2.2621951219512195,367.95,12,2010-12,0
537375,17019,United Kingdom,2010-12-06 12:55:00,223,48,49,2.1342857142857143,358.82,12,2010-12,0
537376,16722,United Kingdom,2010-12-06 12:59:00,278,16,16,2.01875,480.68,12,2010-12,1
537377,15882,United Kingdom,2010-12-06 13:01:00,116,14,14,2.025714285714286,270.52,13,2010-12,0
537378,14911,EIRE,2010-12-06 13:06:00,476,20,20,5.2700000000000005,784.15,13,2010-12,1
537380,15882,United Kingdom,2010-12-06 13:12:00,48,2,2,2.1,100.8,13,2010-12,0
537381,14667,United Kingdom,2010-12-06 13:13:00,372,24,24,2.9150000000000005,511.56,13,2010-12,1
537382,16710,United Kingdom,2010-12-06 13:13:00,192,53,54,2.2514814814814814,370.42,13,2010-12,0
537384,15984,United Kingdom,2010-12-06 13:21:00,56,5,5,2.2700000000000005,122.7,13,2010-12,0
537385,14487,United Kingdom,2010-12-06 13:22:00,37,13,13,2.973076923076923,125.1,13,2010-12,0
537386,14911,EIRE,2010-12-06 13:32:00,3,1,1,6.95,20.85,13,2010-12,0
537387,13468,United Kingdom,2010-12-06 13:34:00,84,14,14,4.706428571428572,222.18,13,2010-12,0
537388,17682,United Kingdom,2010-12-06 13:35:00,210,18,18,2.0083333333333333,391.5,13,2010-12,0
537389,17757,United Kingdom,2010-12-06 13:41:00,60,19,19,2.918421052631579,149.0,13,2010-12,0
537390,16658,United Kingdom,2010-12-06 13:47:00,40,8,8,3.02125,123.24,13,2010-12,0
537391,16550,United Kingdom,2010-12-06 13:53:00,257,48,48,2.7727083333333336,554.66,13,2010-12,1
537392,17068,United Kingdom,2010-12-06 13:58:00,80,24,24,2.6020833333333333,166.15,13,2010-12,0
537393,13089,United Kingdom,2010-12-06 13:59:00,972,34,34,3.309411764705882,2415.04,13,2010-12,1
537394,13089,United Kingdom,2010-12-06 14:00:00,54,5,5,1.778,81.17999999999999,14,2010-12,0
537395,15356,United Kingdom,2010-12-06 14:05:00,75,49,49,2.033265306122449,143.12,14,2010-12,0
537396,17223,United Kingdom,2010-12-06 14:08:00,64,29,30,5.111666666666666,292.84,14,2010-12,0
537397,16817,United Kingdom,2010-12-06 14:19:00,164,10,10,1.7700000000000002,244.2,14,2010-12,0
537399,13030,United Kingdom,2010-12-06 14:31:00,174,50,57,3.233859649122807,402.36,14,2010-12,0
537400,17191,United Kingdom,2010-12-06 14:36:00,261,49,50,2.6572000000000005,422.81,14,2010-12,0
537403,17191,United Kingdom,2010-12-06 14:43:00,21,11,11,1.4045454545454543,30.45,14,2010-12,0
537404,17191,United Kingdom,2010-12-06 14:46:00,38,11,11,3.72,56.85,14,2010-12,0
537405,17841,United Kingdom,2010-12-06 14:51:00,132,45,46,4.474782608695652,406.69,14,2010-12,0
537407,15502,United Kingdom,2010-12-06 14:55:00,34,6,6,7.533333333333332,192.7,14,2010-12,0
537409,15194,United Kingdom,2010-12-06 15:00:00,247,16,16,2.786875,406.16,15,2010-12,0
537410,14409,United Kingdom,2010-12-06 15:03:00,72,1,1,2.1,151.20000000000002,15,2010-12,0
537412,14409,United Kingdom,2010-12-06 15:06:00,96,1,1,1.85,177.60000000000002,15,2010-12,0
537415,16654,United Kingdom,2010-12-06 15:09:00,63,9,9,5.699999999999999,227.4,15,2010-12,0
537418,17884,United Kingdom,2010-12-06 15:13:00,65,33,35,2.744,135.01,15,2010-12,0
537419,13495,United Kingdom,2010-12-06 15:14:00,209,14,14,2.5749999999999997,510.95,15,2010-12,1
537420,17519,United Kingdom,2010-12-06 15:18:00,184,18,18,3.975,335.3,15,2010-12,0
537421,17218,United Kingdom,2010-12-06 15:25:00,129,48,49,2.526530612244898,287.54,15,2010-12,0
537422,17812,United Kingdom,2010-12-06 15:27:00,127,27,29,2.389655172413793,193.3,15,2010-12,0
537423,14215,United Kingdom,2010-12-06 15:34:00,104,6,6,2.1166666666666667,166.0,15,2010-12,0
537424,15602,United Kingdom,2010-12-06 15:35:00,57,3,3,3.0500000000000003,92.55,15,2010-12,0
537428,17320,United Kingdom,2010-12-06 15:38:00,210,22,22,3.860909090909091,450.92,15,2010-12,0
537429,12748,United Kingdom,2010-12-06 15:54:00,119,20,21,0.7390476190476191,82.12,15,2010-12,0
537433,12913,United Kingdom,2010-12-06 16:36:00,146,4,4,3.06,417.62,16,2010-12,0
537435,17920,United Kingdom,2010-12-06 16:58:00,82,14,14,3.0549999999999997,221.5,16,2010-12,0
537440,17869,United Kingdom,2010-12-06 17:16:00,67,16,16,5.483125,214.32,17,2010-12,0
