InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,InvoiceMonth,InvoiceDayOfWeek,InvoiceHour
536551,22663,JUMBO BAG DOLLY GIRL DESIGN,4,2010-12-01 14:34:00,1.95,17346,United Kingdom,7.8,2010-12,Wednesday,14
536551,22629,SPACEBOY LUNCH BOX,1,2010-12-01 14:34:00,1.95,17346,United Kingdom,1.95,2010-12,Wednesday,14
536551,22482,BLUE TEA TOWEL CLASSIC DESIGN,2,2010-12-01 14:34:00,1.25,17346,United Kingdom,2.5,2010-12,Wednesday,14
536556,22597,CHRISTMAS MUSICAL ZINC HEART,12,2010-12-01 14:38:00,0.85,17643,United Kingdom,10.2,2010-12,Wednesday,14
536556,22336,DOVE DECORATION PAINTED ZINC,24,2010-12-01 14:38:00,0.65,17643,United Kingdom,15.6,2010-12,Wednesday,14
536557,20963,APPLE BATH SPONGE,1,2010-12-01 14:41:00,1.25,17841,United Kingdom,1.25,2010-12,Wednesday,14
536557,22686,FRENCH BLUE METAL DOOR SIGN No,1,2010-12-01 14:41:00,1.25,17841,United Kingdom,1.25,2010-12,Wednesday,14
536557,21098,CHRISTMAS TOILET ROLL,2,2010-12-01 14:41:00,1.25,17841,United Kingdom,2.5,2010-12,Wednesday,14
536557,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-01 14:41:00,3.75,17841,United Kingdom,3.75,2010-12,Wednesday,14
536557,20749,ASSORTED COLOUR MINI CASES,1,2010-12-01 14:41:00,7.95,17841,United Kingdom,7.95,2010-12,Wednesday,14
536557,46000R,POLYESTER FILLER PAD 45x30cm,2,2010-12-01 14:41:00,1.45,17841,United Kingdom,2.9,2010-12,Wednesday,14
536559,22366,DOORMAT AIRMAIL,10,2010-12-01 14:54:00,6.75,17873,United Kingdom,67.5,2010-12,Wednesday,14
536561,22551,PLASTERS IN TIN SPACEBOY,12,2010-12-01 15:06:00,1.65,12921,United Kingdom,19.799999999999997,2010-12,Wednesday,15
536561,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-01 15:06:00,2.1,12921,United Kingdom,25.200000000000003,2010-12,Wednesday,15
536561,22780,LIGHT GARLAND BUTTERFILES PINK,8,2010-12-01 15:06:00,4.25,12921,United Kingdom,34.0,2010-12,Wednesday,15
536562,79302M,"ART LIGHTS,FUNK MONKEY",6,2010-12-01 15:08:00,2.95,13468,United Kingdom,17.700000000000003,2010-12,Wednesday,15
536562,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-12-01 15:08:00,1.25,13468,United Kingdom,15.0,2010-12,Wednesday,15
536563,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-12-01 15:08:00,8.5,17760,United Kingdom,8.5,2010-12,Wednesday,15
536562,20685,DOORMAT RED RETROSPOT,2,2010-12-01 15:08:00,7.95,13468,United Kingdom,15.9,2010-12,Wednesday,15
536563,21452,TOADSTOOL MONEY BOX,10,2010-12-01 15:08:00,2.95,17760,United Kingdom,29.5,2010-12,Wednesday,15
536563,21818,GLITTER CHRISTMAS HEART,36,2010-12-01 15:08:00,0.85,17760,United Kingdom,30.6,2010-12,Wednesday,15
536566,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-01 15:21:00,1.25,16928,United Kingdom,15.0,2010-12,Wednesday,15
536567,22632,HAND WARMER RED RETROSPOT,24,2010-12-01 15:27:00,2.1,16048,United Kingdom,50.400000000000006,2010-12,Wednesday,15
536567,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2010-12-01 15:27:00,1.45,16048,United Kingdom,17.4,2010-12,Wednesday,15
536567,22865,HAND WARMER OWL DESIGN,24,2010-12-01 15:27:00,2.1,16048,United Kingdom,50.400000000000006,2010-12,Wednesday,15
536569,22765,NEWSPAPER STAND,1,2010-12-01 15:35:00,14.95,16274,United Kingdom,14.95,2010-12,Wednesday,15
536569,22603,CHRISTMAS RETROSPOT TREE WOOD,1,2010-12-01 15:35:00,0.85,16274,United Kingdom,0.85,2010-12,Wednesday,15
536569,21813,GARLAND WITH STARS AND BELLS,1,2010-12-01 15:35:00,4.95,16274,United Kingdom,4.95,2010-12,Wednesday,15
536569,85232B,SET OF 3 BABUSHKA STACKING TINS,1,2010-12-01 15:35:00,4.95,16274,United Kingdom,4.95,2010-12,Wednesday,15
536570,21781,MA CAMPAGNE CUTLERY BOX,2,2010-12-01 15:35:00,14.95,14496,United Kingdom,29.9,2010-12,Wednesday,15
536569,22767,TRIPLE PHOTO FRAME CORNICE,1,2010-12-01 15:35:00,9.95,16274,United Kingdom,9.95,2010-12,Wednesday,15
536569,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,2010-12-01 15:35:00,0.85,16274,United Kingdom,2.55,2010-12,Wednesday,15
536569,22571,ROCKING HORSE RED CHRISTMAS,4,2010-12-01 15:35:00,0.85,16274,United Kingdom,3.4,2010-12,Wednesday,15
536569,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2010-12-01 15:35:00,8.5,16274,United Kingdom,8.5,2010-12,Wednesday,15
536571,21352,EUCALYPTUS & PINECONE  WREATH,2,2010-12-01 15:37:00,6.75,14696,United Kingdom,13.5,2010-12,Wednesday,15
536571,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2010-12-01 15:37:00,7.95,14696,United Kingdom,15.9,2010-12,Wednesday,15
536572,22589,CARDHOLDER GINGHAM STAR,6,2010-12-01 15:40:00,2.55,16539,United Kingdom,15.3,2010-12,Wednesday,15
536572,22595,CHRISTMAS GINGHAM HEART,24,2010-12-01 15:40:00,0.85,16539,United Kingdom,20.4,2010-12,Wednesday,15
536572,22594,CHRISTMAS GINGHAM TREE,24,2010-12-01 15:40:00,0.85,16539,United Kingdom,20.4,2010-12,Wednesday,15
536573,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-12-01 15:45:00,0.65,17025,United Kingdom,10.4,2010-12,Wednesday,15
536573,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2010-12-01 15:45:00,1.25,17025,United Kingdom,45.0,2010-12,Wednesday,15
536575,15056P,EDWARDIAN PARASOL PINK,48,2010-12-01 16:01:00,4.6,13777,United Kingdom,220.8,2010-12,Wednesday,16
536576,82615,PINK MARSHMALLOW SCARF KNITTING KIT,36,2010-12-01 16:11:00,2.55,13777,United Kingdom,91.8,2010-12,Wednesday,16
536576,84050,PINK HEART SHAPE EGG FRYING PAN,96,2010-12-01 16:11:00,1.25,13777,United Kingdom,120.0,2010-12,Wednesday,16
536576,22095,LADS ONLY TISSUE BOX,72,2010-12-01 16:11:00,1.25,13777,United Kingdom,90.0,2010-12,Wednesday,16
536578,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-01 16:15:00,2.1,17690,United Kingdom,50.400000000000006,2010-12,Wednesday,16
536579,20727,LUNCH BAG  BLACK SKULL.,60,2010-12-01 16:16:00,1.45,13777,United Kingdom,87.0,2010-12,Wednesday,16
536580,22965,3 TRADITIONAL COOKIE CUTTERS  SET,6,2010-12-01 16:17:00,2.1,17690,United Kingdom,12.6,2010-12,Wednesday,16
536580,22974,CHILDRENS DOLLY GIRL MUG,12,2010-12-01 16:17:00,1.65,17690,United Kingdom,19.799999999999997,2010-12,Wednesday,16
536582,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2010-12-01 16:21:00,1.25,12947,United Kingdom,30.0,2010-12,Wednesday,16
536582,22634,CHILDS BREAKFAST SET SPACEBOY,2,2010-12-01 16:21:00,9.95,12947,United Kingdom,19.9,2010-12,Wednesday,16
536582,22025,RING OF ROSES BIRTHDAY CARD,12,2010-12-01 16:21:00,0.42,12947,United Kingdom,5.04,2010-12,Wednesday,16
536586,22728,ALARM CLOCK BAKELIKE PINK,8,2010-12-01 16:25:00,3.75,18229,United Kingdom,30.0,2010-12,Wednesday,16
536587,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2010-12-01 16:33:00,2.95,14142,United Kingdom,17.700000000000003,2010-12,Wednesday,16
536587,22548,HEADS AND TAILS SPORTING FUN,12,2010-12-01 16:33:00,1.25,14142,United Kingdom,15.0,2010-12,Wednesday,16
536587,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-12-01 16:33:00,2.55,14142,United Kingdom,22.95,2010-12,Wednesday,16
536588,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,12,2010-12-01 16:49:00,3.75,17069,United Kingdom,45.0,2010-12,Wednesday,16
536588,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2010-12-01 16:49:00,2.95,17069,United Kingdom,35.400000000000006,2010-12,Wednesday,16
536588,22667,RECIPE BOX RETROSPOT,12,2010-12-01 16:49:00,2.95,17069,United Kingdom,35.400000000000006,2010-12,Wednesday,16
536590,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-12-01 16:52:00,9.95,13065,United Kingdom,9.95,2010-12,Wednesday,16
536590,22457,NATURAL SLATE HEART CHALKBOARD,6,2010-12-01 16:52:00,2.95,13065,United Kingdom,17.700000000000003,2010-12,Wednesday,16
536591,90214V,"LETTER ""V"" BLING KEY RING",1,2010-12-01 16:57:00,1.25,14606,United Kingdom,1.25,2010-12,Wednesday,16
536591,22497,SET OF 2 TINS VINTAGE BATHROOM,1,2010-12-01 16:57:00,4.25,14606,United Kingdom,4.25,2010-12,Wednesday,16
536591,20750,RED RETROSPOT MINI CASES,1,2010-12-01 16:57:00,7.95,14606,United Kingdom,7.95,2010-12,Wednesday,16
536591,21398,RED POLKADOT COFFEE  MUG,1,2010-12-01 16:57:00,2.1,14606,United Kingdom,2.1,2010-12,Wednesday,16
536591,90214S,"LETTER ""S"" BLING KEY RING",1,2010-12-01 16:57:00,1.25,14606,United Kingdom,1.25,2010-12,Wednesday,16
536591,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,2010-12-01 16:57:00,4.25,14606,United Kingdom,8.5,2010-12,Wednesday,16
536591,22136,LOVE HEART SOCK HANGER,1,2010-12-01 16:57:00,1.65,14606,United Kingdom,1.65,2010-12,Wednesday,16
536591,22357,KINGS CHOICE BISCUIT TIN,1,2010-12-01 16:58:00,4.25,14606,United Kingdom,4.25,2010-12,Wednesday,16
536591,22121,NOEL WOODEN BLOCK LETTERS,2,2010-12-01 16:58:00,5.95,14606,United Kingdom,11.9,2010-12,Wednesday,16
536591,85064,CREAM SWEETHEART LETTER RACK,2,2010-12-01 16:58:00,5.45,14606,United Kingdom,10.9,2010-12,Wednesday,16
536593,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2010-12-01 17:15:00,7.95,16835,United Kingdom,15.9,2010-12,Wednesday,17
536597,21703,BAG 125g SWIRLY MARBLES,4,2010-12-01 17:35:00,0.42,18011,United Kingdom,1.68,2010-12,Wednesday,17
536597,21739,COSY SLIPPER SHOES SMALL GREEN,1,2010-12-01 17:35:00,2.95,18011,United Kingdom,2.95,2010-12,Wednesday,17
536597,84744,S/6 SEW ON CROCHET FLOWERS,1,2010-12-01 17:35:00,1.25,18011,United Kingdom,1.25,2010-12,Wednesday,17
536597,35271S,GOLD PRINT PAPER BAG,14,2010-12-01 17:35:00,0.19,18011,United Kingdom,2.66,2010-12,Wednesday,17
536598,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-02 07:48:00,1.25,13090,United Kingdom,30.0,2010-12,Thursday,7
536599,22727,ALARM CLOCK BAKELIKE RED,4,2010-12-02 07:49:00,3.75,15694,United Kingdom,15.0,2010-12,Thursday,7
536600,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 08:32:00,2.1,17850,United Kingdom,12.6,2010-12,Thursday,8
536602,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 08:34:00,1.06,17850,United Kingdom,6.36,2010-12,Thursday,8
536604,22961,JAM MAKING SET PRINTED,24,2010-12-02 08:43:00,1.45,14741,United Kingdom,34.8,2010-12,Thursday,8
536604,85231B,CINAMMON SET OF 9 T-LIGHTS,12,2010-12-02 08:43:00,0.85,14741,United Kingdom,10.2,2010-12,Thursday,8
536605,22271,FELTCRAFT DOLL ROSIE,6,2010-12-02 08:52:00,2.95,13715,United Kingdom,17.700000000000003,2010-12,Thursday,8
536607,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:29:00,2.95,17732,United Kingdom,17.700000000000003,2010-12,Thursday,9
536607,22457,NATURAL SLATE HEART CHALKBOARD,6,2010-12-02 09:29:00,2.95,17732,United Kingdom,17.700000000000003,2010-12,Thursday,9
536609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:41:00,2.55,17850,United Kingdom,15.3,2010-12,Thursday,9
536610,22633,HAND WARMER UNION JACK,6,2010-12-02 09:42:00,1.85,17850,United Kingdom,11.1,2010-12,Thursday,9
536612,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 09:44:00,3.39,17850,United Kingdom,20.34,2010-12,Thursday,9
536613,22818,CARD CHRISTMAS VILLAGE,12,2010-12-02 09:44:00,0.42,17855,United Kingdom,5.04,2010-12,Thursday,9
536612,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:44:00,2.55,17850,United Kingdom,15.3,2010-12,Thursday,9
536613,22736,RIBBON REEL MAKING SNOWMEN,10,2010-12-02 09:44:00,1.65,17855,United Kingdom,16.5,2010-12,Thursday,9
536614,22633,HAND WARMER UNION JACK,6,2010-12-02 09:44:00,1.85,17850,United Kingdom,11.1,2010-12,Thursday,9
536616,21137,BLACK RECORD COVER FRAME,72,2010-12-02 10:10:00,3.39,17925,United Kingdom,244.08,2010-12,Thursday,10
536618,22466,FAIRY TALE COTTAGE NIGHTLIGHT,24,2010-12-02 10:17:00,1.95,17017,United Kingdom,46.8,2010-12,Thursday,10
536617,85175,CACTI T-LIGHT CANDLES,96,2010-12-02 10:17:00,0.42,13941,United Kingdom,40.32,2010-12,Thursday,10
536618,21791,VINTAGE HEADS AND TAILS CARD GAME,24,2010-12-02 10:17:00,1.25,17017,United Kingdom,30.0,2010-12,Thursday,10
536618,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2010-12-02 10:17:00,0.65,17017,United Kingdom,15.6,2010-12,Thursday,10
536620,21062,PARTY INVITES SPACEMAN,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,2010-12,Thursday,10
536620,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-02 10:27:00,0.42,14135,United Kingdom,50.4,2010-12,Thursday,10
536620,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2010-12-02 10:27:00,2.95,14135,United Kingdom,17.700000000000003,2010-12,Thursday,10
536620,21060,PARTY INVITES BALLOON GIRL,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,2010-12,Thursday,10
536623,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 10:39:00,5.95,15601,United Kingdom,23.8,2010-12,Thursday,10
536623,22717,CARD DOG AND BALL,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,2010-12,Thursday,10
536623,48185,DOORMAT FAIRY CAKE,4,2010-12-02 10:39:00,7.95,15601,United Kingdom,31.8,2010-12,Thursday,10
536624,22927,GREEN GIANT GARDEN THERMOMETER,2,2010-12-02 10:45:00,5.95,13418,United Kingdom,11.9,2010-12,Thursday,10
536624,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,2010-12-02 10:45:00,3.75,13418,United Kingdom,30.0,2010-12,Thursday,10
536624,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2010-12-02 10:45:00,2.95,13418,United Kingdom,17.700000000000003,2010-12,Thursday,10
536627,22777,GLASS BELL JAR LARGE,2,2010-12-02 10:53:00,8.5,15658,United Kingdom,17.0,2010-12,Thursday,10
536627,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-02 10:53:00,12.75,15658,United Kingdom,51.0,2010-12,Thursday,10
536627,22961,JAM MAKING SET PRINTED,12,2010-12-02 10:53:00,1.45,15658,United Kingdom,17.4,2010-12,Thursday,10
536627,22778,GLASS BELL JAR SMALL,4,2010-12-02 10:53:00,3.95,15658,United Kingdom,15.8,2010-12,Thursday,10
536627,22699,ROSES REGENCY TEACUP AND SAUCER,12,2010-12-02 10:53:00,2.95,15658,United Kingdom,35.400000000000006,2010-12,Thursday,10
536628,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 10:54:00,1.06,17850,United Kingdom,6.36,2010-12,Thursday,10
536630,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-02 10:56:00,7.65,17850,United Kingdom,15.3,2010-12,Thursday,10
536632,21931,JUMBO STORAGE BAG SUKI,10,2010-12-02 11:02:00,1.95,14388,United Kingdom,19.5,2010-12,Thursday,11
536632,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-02 11:02:00,4.95,14388,United Kingdom,14.85,2010-12,Thursday,11
536632,21875,KINGS CHOICE MUG,12,2010-12-02 11:02:00,1.25,14388,United Kingdom,15.0,2010-12,Thursday,11
536632,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2010-12-02 11:02:00,2.1,14388,United Kingdom,12.6,2010-12,Thursday,11
536632,22988,SOLDIERS EGG CUP,12,2010-12-02 11:02:00,1.25,14388,United Kingdom,15.0,2010-12,Thursday,11
536633,22920,HERB MARKER BASIL,2,2010-12-02 11:20:00,0.65,14901,United Kingdom,1.3,2010-12,Thursday,11
536633,22960,JAM MAKING SET WITH JARS,6,2010-12-02 11:20:00,4.25,14901,United Kingdom,25.5,2010-12,Thursday,11
536634,22457,NATURAL SLATE HEART CHALKBOARD,4,2010-12-02 11:21:00,2.95,18041,United Kingdom,11.8,2010-12,Thursday,11
536634,20674,GREEN POLKADOT BOWL,12,2010-12-02 11:21:00,1.25,18041,United Kingdom,15.0,2010-12,Thursday,11
536635,22502,PICNIC BASKET WICKER SMALL,8,2010-12-02 11:22:00,5.95,15955,United Kingdom,47.6,2010-12,Thursday,11
536635,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-12-02 11:22:00,4.95,15955,United Kingdom,59.400000000000006,2010-12,Thursday,11
536635,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-02 11:22:00,3.75,15955,United Kingdom,30.0,2010-12,Thursday,11
536636,22086,PAPER CHAIN KIT 50'S CHRISTMAS,36,2010-12-02 11:23:00,2.95,15070,United Kingdom,106.2,2010-12,Thursday,11
536637,22945,CHRISTMAS METAL TAGS ASSORTED,6,2010-12-02 11:35:00,0.85,18041,United Kingdom,5.1,2010-12,Thursday,11
536637,84692,BOX OF 24 COCKTAIL PARASOLS,1,2010-12-02 11:35:00,0.42,18041,United Kingdom,0.42,2010-12,Thursday,11
536637,22961,JAM MAKING SET PRINTED,2,2010-12-02 11:35:00,1.45,18041,United Kingdom,2.9,2010-12,Thursday,11
536637,22130,PARTY CONE CHRISTMAS DECORATION,6,2010-12-02 11:35:00,0.85,18041,United Kingdom,5.1,2010-12,Thursday,11
536637,22633,HAND WARMER UNION JACK,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1,2010-12,Thursday,11
536637,22867,HAND WARMER BIRD DESIGN,1,2010-12-02 11:35:00,2.1,18041,United Kingdom,2.1,2010-12,Thursday,11
536637,22560,TRADITIONAL MODELLING CLAY,3,2010-12-02 11:35:00,1.25,18041,United Kingdom,3.75,2010-12,Thursday,11
536637,21914,BLUE HARMONICA IN BOX,1,2010-12-02 11:35:00,1.25,18041,United Kingdom,1.25,2010-12,Thursday,11
536637,22921,HERB MARKER CHIVES,2,2010-12-02 11:35:00,0.65,18041,United Kingdom,1.3,2010-12,Thursday,11
536637,16046,TEATIME PEN CASE & PENS,1,2010-12-02 11:35:00,0.85,18041,United Kingdom,0.85,2010-12,Thursday,11
536637,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-02 11:35:00,0.55,18041,United Kingdom,0.55,2010-12,Thursday,11
536637,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,1,2010-12-02 11:35:00,1.25,18041,United Kingdom,1.25,2010-12,Thursday,11
536638,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2010-12-02 11:41:00,0.65,16244,United Kingdom,15.6,2010-12,Thursday,11
536638,72741,GRAND CHOCOLATECANDLE,18,2010-12-02 11:41:00,1.45,16244,United Kingdom,26.1,2010-12,Thursday,11
536638,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,3,2010-12-02 11:41:00,4.65,16244,United Kingdom,13.95,2010-12,Thursday,11
536638,21313,GLASS HEART T-LIGHT HOLDER,12,2010-12-02 11:41:00,0.85,16244,United Kingdom,10.2,2010-12,Thursday,11
536638,22502,PICNIC BASKET WICKER SMALL,4,2010-12-02 11:41:00,5.95,16244,United Kingdom,23.8,2010-12,Thursday,11
536638,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2010-12-02 11:41:00,2.1,16244,United Kingdom,12.6,2010-12,Thursday,11
536639,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-02 11:45:00,3.75,15111,United Kingdom,15.0,2010-12,Thursday,11
536639,22961,JAM MAKING SET PRINTED,12,2010-12-02 11:45:00,1.45,15111,United Kingdom,17.4,2010-12,Thursday,11
536643,22110,BIRD HOUSE HOT WATER BOTTLE,4,2010-12-02 11:57:00,2.55,14390,United Kingdom,10.2,2010-12,Thursday,11
536643,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-02 11:57:00,1.95,14390,United Kingdom,3.9,2010-12,Thursday,11
536643,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,3,2010-12-02 11:57:00,3.75,14390,United Kingdom,11.25,2010-12,Thursday,11
536643,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,2010-12-02 11:57:00,0.85,14390,United Kingdom,5.1,2010-12,Thursday,11
536643,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2010-12-02 11:57:00,1.25,14390,United Kingdom,1.25,2010-12,Thursday,11
536643,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,2,2010-12-02 11:57:00,4.25,14390,United Kingdom,8.5,2010-12,Thursday,11
536667,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2010-12-02 12:09:00,0.85,15260,United Kingdom,20.4,2010-12,Thursday,12
536667,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2010-12-02 12:09:00,2.55,15260,United Kingdom,15.3,2010-12,Thursday,12
536667,22595,CHRISTMAS GINGHAM HEART,12,2010-12-02 12:09:00,0.85,15260,United Kingdom,10.2,2010-12,Thursday,12
536667,21738,COSY SLIPPER SHOES SMALL  RED,6,2010-12-02 12:09:00,2.95,15260,United Kingdom,17.700000000000003,2010-12,Thursday,12
536667,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2010-12-02 12:09:00,2.95,15260,United Kingdom,35.400000000000006,2010-12,Thursday,12
536667,21217,RED RETROSPOT ROUND CAKE TINS,2,2010-12-02 12:09:00,9.95,15260,United Kingdom,19.9,2010-12,Thursday,12
536667,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-02 12:09:00,2.95,15260,United Kingdom,35.400000000000006,2010-12,Thursday,12
536673,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,96,2010-12-02 12:11:00,0.64,14060,United Kingdom,61.44,2010-12,Thursday,12
536674,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2010-12-02 12:16:00,1.95,15923,United Kingdom,1.95,2010-12,Thursday,12
536674,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2010-12-02 12:16:00,1.95,15923,United Kingdom,3.9,2010-12,Thursday,12
536674,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-12-02 12:16:00,0.65,15923,United Kingdom,20.8,2010-12,Thursday,12
536681,22633,HAND WARMER UNION JACK,2,2010-12-02 12:22:00,2.1,17287,United Kingdom,4.2,2010-12,Thursday,12
536681,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-02 12:22:00,12.75,17287,United Kingdom,38.25,2010-12,Thursday,12
536685,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-02 12:23:00,4.25,17850,United Kingdom,25.5,2010-12,Thursday,12
536685,22803,IVORY EMBROIDERED QUILT,2,2010-12-02 12:23:00,35.75,17850,United Kingdom,71.5,2010-12,Thursday,12
536685,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 12:23:00,2.1,17850,United Kingdom,12.6,2010-12,Thursday,12
536685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 12:23:00,2.55,17850,United Kingdom,30.6,2010-12,Thursday,12
536685,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-02 12:23:00,1.06,17850,United Kingdom,6.36,2010-12,Thursday,12
536698,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2010-12-02 12:28:00,0.85,15363,United Kingdom,10.2,2010-12,Thursday,12
536698,22320,BIRDS MOBILE VINTAGE DESIGN,3,2010-12-02 12:28:00,5.95,15363,United Kingdom,17.85,2010-12,Thursday,12
536732,22316,200 BENDY SKULL STRAWS,12,2010-12-02 12:47:00,1.25,15544,United Kingdom,15.0,2010-12,Thursday,12
536732,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-02 12:47:00,2.95,15544,United Kingdom,17.700000000000003,2010-12,Thursday,12
536733,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-02 12:50:00,2.95,15738,United Kingdom,17.700000000000003,2010-12,Thursday,12
536736,21790,VINTAGE SNAP CARDS,144,2010-12-02 12:59:00,0.72,17381,United Kingdom,103.68,2010-12,Thursday,12
536741,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-02 13:11:00,1.65,13117,United Kingdom,19.799999999999997,2010-12,Thursday,13
536741,22940,FELTCRAFT CHRISTMAS FAIRY,4,2010-12-02 13:11:00,4.25,13117,United Kingdom,17.0,2010-12,Thursday,13
536741,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-12-02 13:11:00,1.25,13117,United Kingdom,15.0,2010-12,Thursday,13
536741,22457,NATURAL SLATE HEART CHALKBOARD,6,2010-12-02 13:11:00,2.95,13117,United Kingdom,17.700000000000003,2010-12,Thursday,13
536742,22196,SMALL HEART MEASURING SPOONS,1,2010-12-02 13:14:00,0.85,16916,United Kingdom,0.85,2010-12,Thursday,13
536742,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-12-02 13:14:00,0.65,16916,United Kingdom,5.2,2010-12,Thursday,13
536742,22557,PLASTERS IN TIN VINTAGE PAISLEY,1,2010-12-02 13:14:00,1.65,16916,United Kingdom,1.65,2010-12,Thursday,13
536742,22972,CHILDREN'S SPACEBOY MUG,3,2010-12-02 13:14:00,1.65,16916,United Kingdom,4.949999999999999,2010-12,Thursday,13
536742,22292,HANGING CHICK  YELLOW DECORATION,1,2010-12-02 13:14:00,1.45,16916,United Kingdom,1.45,2010-12,Thursday,13
536742,22316,200 BENDY SKULL STRAWS,1,2010-12-02 13:14:00,1.25,16916,United Kingdom,1.25,2010-12,Thursday,13
536742,22451,SILK PURSE BABUSHKA RED,1,2010-12-02 13:14:00,3.35,16916,United Kingdom,3.35,2010-12,Thursday,13
536742,22973,CHILDREN'S CIRCUS PARADE MUG,1,2010-12-02 13:14:00,1.65,16916,United Kingdom,1.65,2010-12,Thursday,13
536742,22312,OFFICE MUG WARMER POLKADOT,1,2010-12-02 13:14:00,2.95,16916,United Kingdom,2.95,2010-12,Thursday,13
536743,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-12-02 13:32:00,1.65,17964,United Kingdom,9.9,2010-12,Thursday,13
